#key	synopsis
Super Black Bass 3 (Japan)	Dans cette série de jeux de pêche on doit se livrer à des tournois nous demandant de pêcher un certain poids. Il faudra tout d'abord trouver un bon endroit sur le lac ou se situe le concours en déplaçant son bateau et en surveillant son sonar pour repérer les bons coins. Puis on s'équipe au mieux avec tout le matériel nécessaire, les appâts, le fil de pêche qui va bien, et on effectue son lancer avec une jauge de puissance et un viseur à placer là ou on le désire. Il faut ensuite attendre que le poisson morde et espérer le remonter avec doigté.
Super Bomberman (USA)	Super Bomberman est l'apparition sur Super Nintendo du célèbre poseur de bombes qui a fait le tour des consoles dans les années 80 et 90. Une nouvelle fois, il faut faire exploser les ennemis présents à l'écran pour progresser dans les niveaux et atteindre des boss à éliminer. A noter qu'il s'agit de l'un des premiers jeux à utiliser le Super MultiTap pour pouvoir jouer à quatre, ce qui ajoute un grand intérêt au mode battle où le but est d'éliminer les autres poseurs de bombes.
Super Bomberman - Panic Bomber World (Japan)	Les Panic Bomber constituent une série de puzzle-game façon Puyo Puyo et mettent en scène les personnages de Bomberman. Le principe est simple : des têtes de Bomberman colorées tombent doucement du haut de l'écran par blocks de trois qu'on peut faire pivoter pendant leur chute. Il faut les arranger de façon à constituer des lignes de 3 têtes de couleur identiques. Ceci fait, elles disparaissent et des bombes arrivent à l'écran. Pour l'instant elles ne font rien. Mais lorsqu'une bombe avec une mèche allumée descend à son tour, il faut la mettre en contact avec les autres bombes et déclencher des réactions en chaîne. Le jeu est uniquement compétitif : il faut parvenir à provoquer des explosions plus vite que son adversaire pour gagner. Fidèle à la réputation de Bomberman, le mode multijoueur permet de s'affronter à 2, 3 ou bien 4 simultanément !
Super Bomberman 2 (USA)	Super Bomberman est un nouvel épisode de la série Bomberman sur Super Nintendo. Toujours la même recette pour ce deuxième opus, avec un bon mélange entre mode solo et mode multijoueur. De nouveaux niveaux et boss sont disponibles en mode historie alors que de nouveaux terrains de jeu alimenteront les passionnés du mode battle.
Super Bomberman 3 (Europe)	Le poseur de bombe de Hudson revient dans Super Bomberman 3 sur Super Nintendo. Le troisième épisode de la série apporte beaucoup de nouveautés, à commencer par la possibilité de jouer à deux dans le mode histoire. Des montures font également leur apparition, sous forme de kangourous de différentes couleurs, en fonction des capacités dont ils disposent. A noter que le Super MultiTap permet désormais de jouer à cinq en utilisant le port de la manette 2.
Super Bomberman 4 (Japan)	Super Bomberman 4 est un épisode de la série Bomberman sorti exclusivement au Japon sur Super Nintendo. Bien qu'il reprenne largement les fonctionnalités du troisième volet, quelques nouveautés viennent alimenter le jeu. Dans le mode solo, il suffit d'éliminer certains adversaires pour s'en servir comme monture. Il est possible de libérer un ami pour qu'il vous aide dans quelques niveaux. En mode Battle, les personnages correspondent aux boss du précédent volet et ils ont des pouvoirs spéciaux.
Super Bomberman 5 (Japan)	Super Bomberman 5 est le dernier épisode de la série Bomberman sur Super Nintendo et, tout comme son prédécesseur, il s'agit d'une exclusivité japonaise. Le jeu n'apporte pas beaucoup de nouveautés par rapport aux précédents épisodes, hormis la possibilité de sauvegarder sa progression automatiquement dans le mode histoire. A la fin de chaque niveau, plusieurs portes sont ouvertes, proposant une suite différente en fonction du chemin choisi.
Super Bombliss (Japan) (En)	Ça ressemble à du Tetris, ça a l'air de se jouer comme du Tetris, mais ce n'est pas du Tetris ! En effet Bombliss, même si visuellement il ressemble énormément au &quot;maître&quot;, se démarque assez singulièrement dans son gameplay. Si ici aussi on retrouve les habituels &quot;tetraminos&quot; qui descendent du haut de l'écran et que le joueur peut faire pivoter, ces derniers contiennent des bombes. Et lorsqu'on fait une ligne horizontale complète, elle ne disparaît pas mais les bombes se trouvant à l'intérieur explosent, détruisant également les morceaux de tetraminos juste à coté. 3 modes de jeu sont présents : d'abord un mode abordable par tous les joueurs ou on doit éliminer toutes les briques se trouvant à l'écran, sans limite de pièces ni de temps pour passer au niveau suivant. Il y a ensuite le mode &quot;puzzle&quot; ou il faut faire la même chose mais à partir de configurations complexes et avec un nombre très limité de pièces ne permettant qu'un seul moyen de réussir. Enfin on trouve un mode versus en écran splitté à pratiquer seul contre le CPU ou contre un joueur humain, façon Puyo Puyo.
Super Bonk (USA)	Super B.C Kid est la suite de l'inconnu Bonk sur la Turbo graphx16. Dans ce jeu, vous incarnez Bonk, un enfant des cavernes qui est tombé dans un piege (assez évident merci!) et qui se retrouve dans notre époque. Il doit frayer son chemin dans des villes, des cavernes en passant par la lune, les océans et j'en passe! Le graphisme est super pour la console et la musique nous met vraiment dans l'ambiance du jeu. Les niveaux sont extrêmement diversifiés et la difficulté est croissante au fur et à mesure que vous progressez dans le jeu. Bonk a plusieurs pouvoirs à utiliser. Il peut grandir, rapetisser et changer d'aspect temporairement. Vous pouvez faire diverses combinaisons avec ces pouvoirs et chacunes de ces combinaisons comporte des attaques uniques ! Il vaut le coup d'oeil ! Un autre bon jeu que peu de monde connait signé Hudson Soft
Super Bowling (USA)	Comme son nom l'indique, Super Bowling propose de jeter une boule pour faire tomber des quilles, 4 personnages sont disponibles et ont chacun leurs propres caractéristiques. Avant le lancé, on choisit le poids de sa boule, puis on place son joueur et on vise. Ensuite, il faudra arrêter au moment voulu un curseur se déplaçant sur une jauge, d'abord de &quot;spin&quot; pour donner de l'effet, puis de puissance. En plus du mode tournoi, un mode &quot;golf&quot; est présent. Dans ce dernier il faut abattre des quilles au placement pré-déterminé avec le moins de lancers possible.
Super Buster Bros. (USA)	Dans Super Pang sur Super Nintendo, le monde est envahi par des bulles mystérieuses. Vous contrôlez un petit garçon muni d'une sorte de harpon et qui parcoure les pays pour toutes les éclater. Une fois une bulle touchée, elle se divise en deux et ainsi de suite jusqu'à ce qu'elle soit trop petite. Des bonus se cachent dans des briques qu'il faut exploser, ils vous permettront d'améliorer votre arme ou de prendre plus de points.
Super Caesars Palace (USA)	Super Caesars Palace est un jeu de casino sur Super Nintendo, reprenant le cadre du célèbre hôtel-casino de Las Vegas. Blackjack, poker, roulette, machine à sous, tous les classiques du casino sont bien présents pour avaler votre argent. Vous créez un compte à l'entrée et pouvez le conserver à chaque fois que vous jouez en notant le mot de passe. En vous faisant des amis, vous bénéficierez de leurs précieux conseils pour gagner plus d'argent.
Super Casino 2 (Japan)	Nous voici donc de nouveau dans un casino dans lequel on déplace son personnage qui choisit de s'adonner à de nombreux jeux ... enfin largement moins nombreux que dans l'épisode précédent, à moins que certains soient à débloquer. On trouve ici la roulette, les bandit manchots, le black jack, le baccarat, le video-pocker et des paris sur courses de chevaux. Plus de dialogues possibles en dehors de quelques mots à échanger avec la jolie dame de l'accueil. En revanche on trouve la possibilité de jouer à 2, 3 ou 4 à certains jeux.
Super Castles (Japan)	Super Castles est un obscur jeu de stratégie et de conquête édité par Interplay sur Snes. Et obscur il le restera encore un peu plus car, uniquement sorti sur le marché japonais, ses textes exclusivement dans la langue de Mitsurugi le rendent difficilement jouable pour nous autres. En fait il semble plus que probable qu'il s'agisse ici d'une adaptation de Castles ou de Castles 2, des titres issus des micro-ordinateurs ST, Amiga et PC, et qui consistent à conquérir des royaumes dans des temps médiévaux en axant son plan de domination sur la construction de château-forts.
Super Castlevania IV (USA)	Lorsque l'horreur dépasse l'imagination, que les caveaux s'ouvrent sous vos pas et vous engloutissent... Voici Castlevania, l'aventure d'outre-tombe. Voici venue la fin d'un siècle de tranquillité pour le peuple de Transylvanie. Une fois de plus, les cris angoissés des villageois sans espoir font vibrer le sol tandis qu'ils luttent contre les nouvelles horreurs cauchemardesques dispensées par le Prince des Ténèbres, le Comte Dracula. Et cette fois-ci, une pierre tombale est gravée à votre nom: Simon Belmont. Vous devez descendre dans le terrifiant Château des morts-vivants et ses bas-fonds horribles... 11 terribles niveaux de labyrinthes vous attendent. Vous serez aux prises avec le donjon pivotant, les Ruines enfouies des Esprits perdus, les salles de torture et des grottes grouillant de diverses créatures.
Super Chase H.Q. (USA)	Super Chase HQ est un jeu de course, action où vous incarnez un policier qui doit appréhender des criminels en automobile, pour cela, vous devrez auparavant vous rapprocher de votre cible en évitant les autres véhicules puis jouer aux auto-tamponneuses afin de l'arrêter.
Super Chinese Fighter (Japan)	Voici un nouveau jeu de combat en versus signé Culture Brain et, sans surprise, il reprend le même moteur déjà utilisé dans les autres titres du genre de l'éditeur sur Snes. Donc au menu : beaux sprites, maniabilité correcte, mais animation saccadée. Ce jeu a la particularité de proposer un mode &quot;histoire&quot; assez travaillé mettant en scène les persos de la série des Super Chinese World et dans lequel on est amené à faire évoluer son héros et à faire des choix pour orienter l'intrigue dans une direction ou une autre. Les autres modes de jeu sont plus classiques avec un enchaînement classique de combats contre le CPU et l'indispensable &quot;versus&quot; pour affronter un autre joueur humain.
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan)	La suite de Super Chinese World continue dans le mélange des genres. Encore jouable à 2 simultanément, la partie exploration est toujours présente et reprend toujours le principe d'un J-RPG avec ses dialogues dans les villages et combats aléatoires en extérieur. Ces derniers sont encore des phases de beat-them-all. Les phases de plate forme sont toujours présentes, et proposent plus de &quot;level design&quot; et une difficulté ré-haussée. La nouveauté, c'est des duels qui mélangent la jouabilité d'un beat-them-all classique, avec les déplacements en profondeur, et d'un jeu de baston avec de nombreux coups, des attaques spéciales, des contres ...
